# density: 0.021017479720736955, temp: 85,# density: 0.021017479720736955, temp: 85
r,Ar_uv-Ar,r,Ar-Ar
12.743125000000001,1.0006659867650738,12.743125000000001,1.0006659093257122
12.744375,1.0007328834496831,12.744375,1.000732805940487
12.745625,1.000799725293389,12.745625,1.000799647714828
12.746875000000001,1.000866511970208,12.746875000000001,1.0008664343227534
12.748125,1.0009332431545994,12.748125,1.0009331654387206
12.749375,1.0009999185214606,12.749375,1.000999840737629
12.750625,1.0010665377461325,12.750625,1.001066459894819
12.751875,1.0011331005043984,12.751875,1.0011330225860744
12.753125,1.0011996064724875,12.753125,1.0011995284876247
12.754375,1.0012660553270751,12.754375,1.0012659772762509
12.755625,1.0013324467452838,12.755625,1.0013323686472997
12.756875,1.0013987804046856,12.756875,1.0013987022916564
12.758125,1.0014650559833034,12.758125,1.0014649780025002
12.759375,1.0015312731596109,12.759375,1.0015311950283687
12.760625000000001,1.0015974316125367,12.760625000000001,1.0015973534416813
12.761875,1.001663531021463,12.761875,1.0016634528051975
12.763125,1.0017295710662288,12.763125,1.001729492805151
12.764375000000001,1.0017955514271306,12.764375000000001,1.001795473121838
12.765625,1.0018614717849241,12.765625,1.0018613934360132
12.766875,1.0019273318208255,12.766875,1.0019272534288932
12.768125,1.0019931312165133,12.768125,1.0019930527821557
12.769375,1.0020588696541288,12.769375,1.0020587911779415
12.770625,1.002124546816279,12.770625,1.0021244682988573
12.771875,1.0021901623860374,12.771875,1.0021900838279754
12.773125,1.0022557160469439,12.773125,1.002255637448837
12.774375000000001,1.00232120748301,12.774375000000001,1.0023211288454512
12.775625,1.0023866363787162,12.775625,1.0023865577022997
12.776875,1.002452002419017,12.776875,1.002451923704335
12.778125000000001,1.002517305289339,12.778125000000001,1.0025172265369846
12.779375,1.0025825446755858,12.779375,1.0025824658861506
12.780625,1.002647720264137,12.780625,1.0026476414382126
12.781875,1.0027128317418508,12.781875,1.0027127528800284
12.783125,1.0027778787960646,12.783125,1.0027777998989351
12.784375,1.0028428611145987,12.784375,1.0028427821827521
12.785625,1.0029077783857554,12.785625,1.0029076994197812
12.786875,1.002972630298321,12.786875,1.002972551298809
12.788125,1.0030374165415694,12.788125,1.0030373375091077
12.789375,1.0031021368052606,12.789375,1.0031020577404381
12.790625,1.0031667907796444,12.790625,1.0031667116830492
12.791875000000001,1.0032313781554618,12.791875000000001,1.00323129902768
12.793125,1.0032958986239444,12.793125,1.0032958194655641
12.794375,1.003360351876819,12.794375,1.0033602726884259
12.795625000000001,1.003424737606308,12.795625000000001,1.003424658388488
12.796875,1.003489055505129,12.796875,1.003488976258468
12.798125,1.0035533052665009,12.798125,1.0035532259915831
12.799375,1.0036174865841399,12.799375,1.00361740728155
12.800625,1.0036815991522652,12.800625,1.0036815198225872
12.801875,1.0037456426655993,12.801875,1.0037455633094172
12.803125,1.0038096168193698,12.803125,1.0038095374372658
12.804375,1.0038735213093102,12.804375,1.0038734419018673
12.805625000000001,1.003937355831662,12.805625000000001,1.0039372763994623
12.806875,1.0040011200831773,12.806875,1.0040010406268023
12.808125,1.0040648137611186,12.808125,1.004064734281149
12.809375000000001,1.0041284365632617,12.809375000000001,1.0041283570602784
12.810625,1.0041919881878962,12.810625,1.0041919086624798
12.811875,1.0042554683338287,12.811875,1.0042553887865586
12.813125,1.0043188767003828,12.813125,1.0043187971318381
12.814375,1.004382212987401,12.814375,1.0043821333981613
12.815625,1.0044454768952469,12.815625,1.0044453972858896
12.816875,1.0045086681248063,12.816875,1.00450858849591
12.818125,1.0045717863774883,12.818125,1.0045717067296303
12.819375,1.0046348313552287,12.819375,1.0046347516889855
12.820625,1.0046978027604878,12.820625,1.0046977230764362
12.821875,1.0047607002962569,12.821875,1.004760620594973
12.823125000000001,1.004823523666055,12.823125000000001,1.0048234439481143
12.824375,1.0048862725739338,12.824375,1.004886192839912
12.825625,1.0049489467244777,12.825625,1.0049488669749487
12.826875000000001,1.0050115458228055,12.826875000000001,1.005011466058344
12.828125,1.0050740695745715,12.828125,1.0050739897957506
12.829375,1.0051365176859677,12.829375,1.0051364378933614
12.830625,1.0051988898637252,12.830625,1.0051988100579061
12.831875,1.0052611858151157,12.831875,1.0052611059966563
12.833125,1.0053234052479518,12.833125,1.0053233254174239
12.834375,1.005385547870591,12.834375,1.0053854680285659
12.835625,1.005447613391934,12.835625,1.0054475335389825
12.836875000000001,1.0055096015214282,12.836875000000001,1.0055095216581214
12.838125,1.0055715119690696,12.838125,1.0055714320959774
12.839375,1.0056333444454029,12.839375,1.0056332645630948
12.840625000000001,1.005695098661522,12.840625000000001,1.0056950187705678
12.841875,1.0057567743290763,12.841875,1.005756694430044
12.843125,1.0058183711602648,12.843125,1.0058182912537226
12.844375,1.0058798888678442,12.844375,1.00587980895436
12.845625,1.0059413271651259,12.845625,1.0059412472452671
12.846875,1.0060026857659803,12.846875,1.006002605840314
12.848125,1.0060639643848364,12.848125,1.0060638844539285
12.849375,1.0061251627366832,12.849375,1.0061250828011001
12.850625,1.006186280537073,12.850625,1.00618620059738
12.851875,1.006247317502121,12.851875,1.0062472375588831
12.853125,1.0063082733485065,12.853125,1.0063081934022884
12.854375000000001,1.0063691477934757,12.854375000000001,1.0063690678448418
12.855625,1.0064299405548427,12.855625,1.0064298606043558
12.856875,1.0064906513509897,12.856875,1.0064905713992136
12.858125000000001,1.00655127990087,12.858125000000001,1.006551199948367
12.859375,1.0066118259240082,12.859375,1.0066117459713406
12.860625,1.006672289140501,12.860625,1.0066722091882312
12.861875,1.0067326692710221,12.861875,1.0067325893197108
12.863125,1.0067929660368187,12.863125,1.006792886087027
12.864375,1.0068531791597157,12.864375,1.0068530992120044
12.865625,1.0069133083621173,12.865625,1.006913228417045
12.866875,1.0069733533670062,12.866875,1.0069732734251335
12.868125000000001,1.0070333138979475,12.868125000000001,1.007033233959833
12.869375,1.0070931896790873,12.869375,1.0070931097452902
12.870625,1.007152980435158,12.870625,1.007152900506235
12.871875000000001,1.007212685891474,12.871875000000001,1.0072126059679836
12.873125,1.0072723057739388,12.873125,1.007272225856438
12.874375,1.0073318398090423,12.874375,1.0073317598980878
12.875625,1.0073912877238638,12.875625,1.0073912078200113
12.876875,1.0074506492460733,12.876875,1.0074505693498788
12.878125,1.0075099241039314,12.878125,1.00750984421595
12.879375,1.007569112026293,12.879375,1.0075690321470798
12.880625,1.0076282127426068,12.880625,1.0076281328727157
12.881875,1.0076872259829166,12.881875,1.0076871461229013
12.883125,1.0077461514778636,12.883125,1.0077460716282778
12.884375,1.0078049889586869,12.884375,1.0078049091200831
12.885625000000001,1.0078637381572246,12.885625000000001,1.0078636583301552
12.886875,1.0079223988059165,12.886875,1.007922318990933
12.888125,1.007980970637803,12.888125,1.0079808908354573
12.889375000000001,1.008039453386528,12.889375000000001,1.008039373597371
12.890625,1.008097846786341,12.890625,1.008097767010923
12.891875,1.0081561505720957,12.891875,1.0081560708109665
12.893125,1.0082143644792532,12.893125,1.0082142847329623
12.894375,1.008272488243883,12.894375,1.0082724085129793
12.895625,1.0083305216026637,12.895625,1.0083304418876955
12.896875,1.0083884642928842,12.896875,1.0083883845943995
12.898125,1.0084463160524457,12.898125,1.008446236370993
12.899375000000001,1.0085040766198636,12.899375000000001,1.0085039969559881
12.900625,1.0085617457342648,12.900625,1.008561666088514
12.901875,1.008619323135394,12.901875,1.008619243508314
12.903125000000001,1.0086768085636117,12.903125000000001,1.0086767289557474
12.904375,1.0087342017598961,12.904375,1.0087341221717934
12.905625,1.0087915024658458,12.905625,1.0087914228980481
12.906875,1.0088487104236774,12.906875,1.00884863087673
12.908125,1.0089058253762317,12.908125,1.008905745850677
12.909375,1.00896284706697,12.909375,1.0089627675633512
12.910625,1.0090197752399785,12.910625,1.009019695758838
12.911875,1.0090766096399681,12.911875,1.0090765301818485
12.913125,1.0091333500122766,12.913125,1.0091332705777187
12.914375,1.009189996102868,12.914375,1.009189916692413
12.915625,1.0092465476583354,12.915625,1.009246468272524
12.916875000000001,1.0093030044259026,12.916875000000001,1.0093029250652739
12.918125,1.0093593661534224,12.918125,1.0093592868185164
12.919375,1.0094156325893806,12.919375,1.0094155532807365
12.920625000000001,1.0094718034828971,12.920625000000001,1.009471724201053
12.921875,1.009527878583724,12.921875,1.0095277993292182
12.923125,1.0095838576422511,12.923125,1.00958377841562
12.924375,1.009639740409503,12.924375,1.0096396612112843
12.925625,1.0096955266371432,12.925625,1.0096954474678723
12.926875,1.0097512160774733,12.926875,1.009751136937687
12.928125,1.009806808483435,12.928125,1.0098067293736686
12.929375,1.0098623036086123,12.929375,1.0098622245293996
12.930625000000001,1.0099177012072296,12.930625000000001,1.009917622159105
12.931875,1.0099730010341554,12.931875,1.009972922017653
12.933125,1.0100282028449028,12.933125,1.010028123860556
12.934375000000001,1.0100833063956307,12.934375000000001,1.0100832274439715
12.935625,1.0101383114431437,12.935625,1.0101382325247046
12.936875,1.0101932177448956,12.936875,1.0101931388602072
12.938125,1.010248025058987,12.938125,1.0102479462085814
12.939375,1.0103027331441705,12.939375,1.0103026543285774
12.940625,1.0103573417598481,12.940625,1.0103572629795983
12.941875,1.0104118506660749,12.941875,1.0104117719216972
12.943125,1.010466259623559,12.943125,1.0104661809155822
12.944375,1.010520568393662,12.944375,1.0105204897226145
12.945625,1.010574776738402,12.945625,1.0105746981048112
12.946875,1.010628884420452,12.946875,1.0106288058248454
12.948125000000001,1.010682891203144,12.948125000000001,1.0106828126460479
12.949375,1.0107367968504666,12.949375,1.0107367183324074
12.950625,1.0107906011270702,12.950625,1.0107905226485732
12.951875000000001,1.010844303798264,12.951875000000001,1.0108442253598542
12.953125,1.0108979046300195,12.953125,1.0108978262322212
12.954375,1.0109514033889706,12.954375,1.010951325032308
12.955625,1.0110047998424154,12.955625,1.0110047215274116
12.956875,1.0110580937583158,12.956875,1.0110580154854936
12.958125,1.011111284905301,12.958125,1.011111206675182
12.959375,1.0111643730526652,12.959375,1.0111642948657715
12.960625,1.0112173579703716,12.960625,1.0112172798272236
12.961875000000001,1.0112702394290518,12.961875000000001,1.0112701613301704
12.963125,1.0113230172000067,12.963125,1.011322939145912
12.964375,1.0113756910552099,12.964375,1.0113756130464204
12.965625000000001,1.0114282607673044,12.965625000000001,1.0114281828043394
12.966875,1.011480726109608,12.966875,1.011480648192985
12.968125,1.011533086856111,12.968125,1.011533008986348
12.969375,1.0115853427814792,12.969375,1.0115852649590928
12.970625,1.011637493661054,12.970625,1.011637415886561
12.971875,1.0116895392708543,12.971875,1.0116894615447702
12.973125,1.0117414793875756,12.973125,1.0117414017104156
12.974375,1.0117933137885933,12.974375,1.011793236160872
12.975625,1.0118450422519614,12.975625,1.0118449646741927
12.976875,1.011896664556416,12.976875,1.011896587029113
12.978125,1.0119481804813735,12.978125,1.0119481030050497
12.979375000000001,1.0119995898069345,12.979375000000001,1.0119995123821015
12.980625,1.0120508923138811,12.980625,1.0120508149410505
12.981875,1.0121020877836822,12.981875,1.0121020104633651
12.983125000000001,1.0121531759984908,12.983125000000001,1.0121530987311969
12.984375,1.0122041567411462,12.984375,1.0122040795273866
12.985625,1.0122550297951765,12.985625,1.0122549526354592
12.986875,1.0123057949447969,12.986875,1.012305717839631
12.988125,1.0123564519749122,12.988125,1.0123563749248052
12.989375,1.0124070006711174,12.989375,1.012406923676577
12.990625,1.012457440819699,12.990625,1.0124573638812315
12.991875,1.0125077722076354,12.991875,1.0125076953257475
12.993125000000001,1.0125579946225973,12.993125000000001,1.0125579177977937
12.994375,1.0126081078529507,12.994375,1.0126080310857362
12.995625,1.0126581116877549,12.995625,1.012658034978634
12.996875000000001,1.0127080059167661,12.996875000000001,1.0127079292662422
12.998125,1.0127577903304366,12.998125,1.0127577137390125
12.999375,1.0128074647199157,12.999375,1.0128073881880941
13.000625,1.0128570288770529,13.000625,1.0128569524053348
13.001875,1.012906482594395,13.001875,1.0129064061832818
13.003125,1.01295582566519,13.003125,1.0129557493151822
13.004375,1.0130050578833876,13.004375,1.0130049815949846
13.005625,1.013054179043638,13.005625,1.0130541028173392
13.006875,1.0131031889412958,13.006875,1.0131031127775993
13.008125,1.0131520873724185,13.008125,1.013152011271822
13.009375,1.0132008741337681,13.009375,1.0132007980967686
13.010625000000001,1.0132495490228126,13.010625000000001,1.0132494730499069
13.011875,1.0132981118377262,13.011875,1.01329803592941
13.013125,1.0133465623773898,13.013125,1.0133464865341586
13.014375000000001,1.013394900441394,13.014375000000001,1.0133948246637416
13.015625,1.013443125830036,13.015625,1.0134430501184568
13.016875,1.0134912383443253,13.016875,1.0134911626993117
13.018125,1.013539237785979,13.018125,1.0135391622080243
13.019375,1.013587123957429,13.019375,1.0135870484470246
13.020625,1.0136348966618172,13.020625,1.0136348212194541
13.021875,1.0136825557029994,13.021875,1.0136824803291686
13.023125,1.0137301008855457,13.023125,1.0137300255807364
13.024375000000001,1.0137775320147406,13.024375000000001,1.0137774567794422
13.025625,1.0138248488965842,13.025625,1.013824773731285
13.026875,1.013872051337793,13.026875,1.0138719762429813
13.028125000000001,1.0139191391458016,13.028125000000001,1.0139190641219638
13.029375,1.0139661121287618,13.029375,1.0139660371763843
13.030625,1.0140129700955445,13.030625,1.014012895215113
13.031875,1.0140597128557405,13.031875,1.0140596380477402
13.033125,1.014106340219661,13.033125,1.0141062654845763
13.034375,1.0141528519983385,13.034375,1.0141527773366532
13.035625,1.0141992480035278,13.035625,1.0141991734157243
13.036875,1.0142455280477065,13.036875,1.0142454535342673
13.038125,1.0142916919440759,13.038125,1.014291617505482
13.039375,1.0143377395065614,13.039375,1.014337665143294
13.040625,1.0143836705498144,13.040625,1.0143835962623533
13.041875000000001,1.0144294848892115,13.041875000000001,1.0144294106780365
13.043125,1.014475182340857,13.043125,1.0144751082064467
13.044375,1.0145207627215824,13.044375,1.0145206886644145
13.045625000000001,1.014566225848947,13.045625000000001,1.0145661518694988
13.046875,1.0146115715412403,13.046875,1.014611497639988
13.048125,1.0146567996174807,13.048125,1.0146567257949004
13.049375,1.0147019098974173,13.049375,1.0147018361539841
13.050625,1.0147469022015314,13.050625,1.0147468285377201
13.051875,1.0147917763510361,13.051875,1.0147917027673194
13.053125,1.0148365321678767,13.053125,1.0148364586647276
13.054375,1.0148811694747328,13.054375,1.0148810960526238
13.055625000000001,1.0149256880950182,13.055625000000001,1.0149256147544203
13.056875,1.0149700878528816,13.056875,1.0149700145942657
13.058125,1.0150143685732076,13.058125,1.0150142953970442
13.059375000000001,1.015058530081618,13.059375000000001,1.0150584569883756
13.060625,1.0151025722044706,13.060625,1.0151024991946178
13.061875,1.0151464947688624,13.061875,1.015146421842867
13.063125,1.0151902976026286,13.063125,1.015190224760957
13.064375,1.0152339805343433,13.064375,1.0152339077774624
13.065625,1.0152775433933214,13.065625,1.0152774707216965
13.066875,1.0153209860096188,13.066875,1.0153209134237142
13.068125,1.0153643082140322,13.068125,1.015364235714312
13.069375,1.0154075098381015,13.069375,1.0154074374250286
13.070625,1.0154505907141083,13.070625,1.0154505183881453
13.071875,1.0154935506750786,13.071875,1.0154934784366876
13.073125000000001,1.0155363895547829,13.073125000000001,1.0155363174044243
13.074375,1.0155791071877363,13.074375,1.01557903512587
13.075625,1.0156217034091994,13.075625,1.015621631436285
13.076875000000001,1.0156641780551794,13.076875000000001,1.0156641061716754
13.078125,1.0157065309624305,13.078125,1.0157064591687948
13.079375,1.0157487619684549,13.079375,1.0157486902651442
13.080625,1.0157908709115022,13.080625,1.015790799298973
13.081875,1.0158328576305722,13.081875,1.01583278610928
13.083125,1.0158747219654134,13.083125,1.0158746505358125
13.084375,1.0159164637565254,13.084375,1.0159163924190697
13.085625,1.0159580828451584,13.085625,1.0159580116003006
13.086875000000001,1.0159995790733138,13.086875000000001,1.015999507921507
13.088125,1.0160409522837461,13.088125,1.0160408812254411
13.089375,1.0160822023199618,13.089375,1.0160821313556097
13.090625000000001,1.0161233290262224,13.090625000000001,1.0161232581562722
13.091875,1.0161643322475413,13.091875,1.016164261472443
13.093125,1.016205211829689,13.093125,1.0162051411498907
13.094375,1.0162459676191902,13.094375,1.0162458970351387
13.095625,1.0162865994633252,13.095625,1.0162865289754681
13.096875,1.0163271072101328,13.096875,1.0163270368189152
13.098125,1.016367490708407,13.098125,1.0163674204142745
13.099375,1.016407749807701,13.099375,1.0164076796110975
13.100625,1.0164478843583267,13.100625,1.0164478142596953
13.101875,1.0164878942113538,13.101875,1.0164878242111373
13.103125,1.0165277792186125,13.103125,1.0165277093172522
13.104375000000001,1.0165675392326934,13.104375000000001,1.016567469430631
13.105625,1.0166071741069473,13.105625,1.0166071044046225
13.106875,1.0166466836954882,13.106875,1.0166466140933401
13.108125000000001,1.0166860678531902,13.108125000000001,1.016685998351657
13.109375,1.0167253264356901,13.109375,1.0167252570352103
13.110625,1.0167644592993896,13.110625,1.0167643900003998
13.111875,1.016803466301454,13.111875,1.016803397104389
13.113125,1.0168423472998107,13.113125,1.0168422782051065
13.114375,1.016881102153154,13.114375,1.016881033161245
13.115625,1.0169197307209437,13.115625,1.0169196618322627
13.116875,1.0169582328634048,13.116875,1.0169581640783842
13.118125000000001,1.0169966084415296,13.118125000000001,1.0169965397606013
13.119375,1.0170348573170769,13.119375,1.0170347887406717
13.120625,1.0170729793525741,13.120625,1.0170729108811223
13.121875000000001,1.017110974411316,13.121875000000001,1.0171109060452466
13.123125,1.0171488423573665,13.123125,1.0171487740971075
13.124375,1.0171865830555595,13.124375,1.0171865149015384
13.125625,1.0172241963714976,13.125625,1.017224128324141
13.126875,1.017261682171555,13.126875,1.0172616142312882
13.128125,1.0172990403228752,13.128125,1.0172989724901234
13.129375,1.0173362706933753,13.129375,1.0173362029685624
13.130625,1.0173733731517423,13.130625,1.0173733055352914
13.131875,1.0174103475674379,13.131875,1.0174102800597706
13.133125,1.0174471938106942,13.133125,1.017447126412232
13.134375,1.0174839117525187,13.134375,1.0174838444636827
13.135625000000001,1.0175205012646924,13.135625000000001,1.0175204340859014
13.136875,1.0175569622197704,13.136875,1.0175568951514438
13.138125,1.017593294491084,13.138125,1.0175932275336386
13.139375000000001,1.0176294979527383,13.139375000000001,1.0176294311065917
13.140625,1.0176655724796158,13.140625,1.0176655057451833
13.141875,1.0177015179473745,13.141875,1.0177014513250722
13.143125,1.0177373342324498,13.143125,1.0177372677226912
13.144375,1.0177730212120555,13.144375,1.0177729548152536
13.145625,1.0178085787641813,13.145625,1.0178085124807488
13.146875,1.0178440067675965,13.146875,1.0178439405979451
13.148125,1.017879305101849,13.148125,1.0178792390463896
13.149375000000001,1.0179144736472665,13.149375000000001,1.0179144077064082
13.150625,1.017949512284956,13.150625,1.0179494464591077
13.151875,1.0179844208968047,13.151875,1.017984355186374
13.153125000000001,1.0180191993654801,13.153125000000001,1.0180191337708744
13.154375,1.0180538475744318,13.154375,1.018053782096057
13.155625,1.0180883654078905,13.155625,1.0180883000461514
13.156875,1.0181227527508683,13.156875,1.0181226875061697
13.158125,1.018157009489161,13.158125,1.018156944361906
13.159375,1.0181911355093465,13.159375,1.018191070499937
13.160625,1.0182251306987855,13.160625,1.0182250658076235
13.161875,1.0182589949456236,13.161875,1.0182589301731093
13.163125,1.01829272813879,13.163125,1.0182926634853227
13.164375,1.0183263301679981,13.164375,1.0183262656339769
13.165625,1.018359800923747,13.165625,1.0183597365095696
13.166875000000001,1.0183931402973208,13.166875000000001,1.0183930760033837
13.168125,1.0184263481807894,13.168125,1.0184262840074887
13.169375,1.018459424467009,13.169375,1.0184593604147394
13.170625000000001,1.0184923690496224,13.170625000000001,1.018492305118778
13.171875,1.0185251818230596,13.171875,1.0185251180140331
13.173125,1.0185578626825371,13.173125,1.0185577989957213
13.174375,1.018590411524061,13.174375,1.018590347959846
13.175625,1.0186228282444234,13.175625,1.0186227648032
13.176875,1.0186551127412067,13.176875,1.018655049423364
13.178125,1.0186872649127807,13.178125,1.0186872017187072
13.179375,1.0187192846583066,13.179375,1.018719221588389
13.180625000000001,1.018751171877733,13.180625000000001,1.0187511089323575
13.181875,1.0187829264717996,13.181875,1.0187828636513523
13.183125,1.0188145483420363,13.183125,1.0188144856469015
13.184375000000001,1.0188460373907644,13.184375000000001,1.0188459748213252
13.185625,1.018877393521095,13.185625,1.0188773310777337
13.186875,1.0189086166369319,13.186875,1.0189085543200307
13.188125,1.01893970664297,13.188125,1.0189396444529089
13.189375,1.0189706634446964,13.189375,1.018970601381855
13.190625,1.0190014869483908,13.190625,1.0190014250131478
13.191875,1.0190321770611257,13.191875,1.0190321152538588
13.193125,1.0190627336907672,13.193125,1.019062672011853
13.194375,1.0190931567459733,13.194375,1.0190930951957873
13.195625,1.019123446136198,13.195625,1.0191233847151149
13.196875,1.0191536017716876,13.196875,1.0191535404800809
13.198125000000001,1.0191836235634832,13.198125000000001,1.0191835624017263
13.199375,1.0192135114234218,13.199375,1.0192134503918853
13.200625,1.0192432652641337,13.200625,1.0192432043631892
13.201875000000001,1.0192728849990456,13.201875000000001,1.0192728242290623
13.203125,1.0193023705423796,13.203125,1.0193023099037266
13.204375,1.019331721809154,13.204375,1.0193316613021988
13.205625,1.0193609387151825,13.205625,1.0193608783402919
13.206875,1.0193900211770763,13.206875,1.0193899609346158
13.208125,1.0194189691122424,13.208125,1.019418909002577
13.209375,1.019447782438886,13.209375,1.019447722462379
13.210625,1.019476461076008,13.210625,1.0194764012330229
13.211875000000001,1.0195050049434093,13.211875000000001,1.019504945234307
13.213125,1.019533413961686,13.213125,1.0195333543868281
13.214375,1.019561688052235,13.214375,1.0195616286119797
13.215625000000001,1.0195898271372488,13.215625000000001,1.0195897678319554
13.216875,1.0196178311397206,13.216875,1.0196177719697472
13.218125,1.0196456999834418,13.218125,1.0196456409491452
13.219375,1.0196734335930036,13.219375,1.0196733746947386
13.220625,1.0197010318937951,13.220625,1.0197009731319169
13.221875,1.0197284948120067,13.221875,1.0197284361868684
13.223125,1.019755822274628,13.223125,1.019755763786582
13.224375,1.0197830142094473,13.224375,1.0197829558588458
13.225625,1.0198100705450563,13.225625,1.0198100123322489
13.226875,1.0198369912108438,13.226875,1.0198369331361812
13.228125,1.0198637761370029,13.228125,1.0198637182008319
13.229375000000001,1.0198904252545242,13.229375000000001,1.019890367457193
13.230625,1.0199169384952023,13.230625,1.019916880837057
13.231875,1.0199433157916309,13.231875,1.0199432582730172
13.233125000000001,1.0199695570772074,13.233125000000001,1.0199694996984692
13.234375,1.0199956622861293,13.234375,1.0199956050476102
13.235625,1.0200216313533972,13.235625,1.020021574255439
13.236875,1.0200474642148138,13.236875,1.0200474072577574
13.238125,1.0200731608069833,13.238125,1.020073103991169
13.239375,1.020098721067313,13.239375,1.0200986643930803
13.240625,1.020124144934013,13.240625,1.0201240884016993
13.241875,1.0201494323460965,13.241875,1.0201493759560392
13.243125000000001,1.0201745832433793,13.243125000000001,1.0201745269959135
13.244375,1.0201995975664808,13.244375,1.020199541461942
13.245625,1.0202244752568237,13.245625,1.020224419295545
13.246875000000001,1.0202492162566337,13.246875000000001,1.0202491604389483
13.248125,1.0202738205089414,13.248125,1.0202737648351805
13.249375,1.02029828795758,13.249375,1.0202982324280743
13.250625,1.0203226185471874,13.250625,1.0203225631622665
13.251875,1.0203468122232058,13.251875,1.020346756983198
13.253125,1.020370868931881,13.253125,1.020370813837114
13.254375,1.020394788620264,13.254375,1.0203947336710637
13.255625,1.0204185712362097,13.255625,1.0204185164329014
13.256875,1.020442216728378,13.256875,1.0204421620712858
13.258125,1.0204657250462335,13.258125,1.0204656705356807
13.259375,1.0204890961400457,13.259375,1.020489041776354
13.260625000000001,1.0205123299608891,13.260625000000001,1.0205122757443794
13.261875,1.0205354264606434,13.261875,1.020535372391636
13.263125,1.020558385591994,13.263125,1.0205583316708065
13.264375000000001,1.0205812073084302,13.264375000000001,1.0205811535353813
13.265625,1.020603891564248,13.265625,1.0206038379396538
13.266875,1.0206264383145485,13.266875,1.0206263848387247
13.268125,1.0206488475152387,13.268125,1.0206487941884994
13.269375,1.0206711191230304,13.269375,1.0206710659456892
13.270625,1.0206932530954425,13.270625,1.0206932000678113
13.271875,1.0207152493907985,13.271875,1.0207151965131886
13.273125,1.0207371079682284,13.273125,1.02073705524095
13.274375000000001,1.0207588287876679,13.274375000000001,1.0207587762110302
13.275625,1.0207804118098596,13.275625,1.0207803593841696
13.276875,1.0208018569963508,13.276875,1.0208018047219154
13.278125000000001,1.0208231643094956,13.278125000000001,1.0208231121866207
13.279375,1.0208443337124546,13.279375,1.0208442817414445
13.280625,1.0208653651691943,13.280625,1.0208653133503525
13.281875,1.0208862586444871,13.281875,1.0208862069781164
13.283125,1.0209070141039123,13.283125,1.020906962590313
13.284375,1.0209276315138558,13.284375,1.0209275801533284
13.285625,1.0209481108415086,13.285625,1.0209480596343523
13.286875,1.0209684520548694,13.286875,1.0209684010013818
13.288125,1.0209886551227427,13.288125,1.0209886042232201
13.289375,1.0210087200147393,13.289375,1.021008669269478
13.290625,1.0210286467012766,13.290625,1.0210285961105712
13.291875000000001,1.0210484351535787,13.291875000000001,1.021048384717722
13.293125,1.021068085343675,13.293125,1.0210680350629602
13.294375,1.0210875972444038,13.294375,1.021087547119121
13.295625000000001,1.021106970829407,13.295625000000001,1.0211069208598464
13.296875,1.021126206073134,13.296875,1.021126156259585
13.298125,1.0211453029508413,13.298125,1.0211452532935918
13.299375,1.0211642614385912,13.299375,1.0211642119379274
13.300625,1.021183081513252,13.300625,1.021183032169459
13.301875,1.0212017631524986,13.301875,1.0212017139658618
13.303125,1.0212203063348122,13.303125,1.0212202573056142
13.304375,1.0212387110394807,13.304375,1.0212386621680036
13.305625000000001,1.0212569772465971,13.305625000000001,1.0212569285331223
13.306875,1.0212751049370614,13.306875,1.0212750563818687
13.308125,1.02129309409258,13.308125,1.0212930456959477
13.309375000000001,1.021310944695664,13.309375000000001,1.02131089645787
13.310625,1.0213286567296316,13.310625,1.0213286086509525
13.311875,1.021346230178607,13.311875,1.021346182259318
13.313125,1.0213636650275195,13.313125,1.0213636172678944
13.314375,1.0213809612621043,13.314375,1.0213809136624163
13.315625,1.0213981188689032,13.315625,1.0213980714294244
13.316875,1.0214151378352625,13.316875,1.0214150905562636
13.318125,1.0214320181493344,13.318125,1.0214319710310849
13.319375,1.021448759800077,13.319375,1.021448712842845
13.320625,1.0214653627772525,13.320625,1.0214653159813056
13.321875,1.0214818270714303,13.321875,1.0214817804370346
13.323125000000001,1.0214981526739828,13.323125000000001,1.0214981062014032
13.324375,1.021514339577089,13.324375,1.0215142932665895
13.325625,1.0215303877737316,13.325625,1.021530341625575
13.326875000000001,1.0215462972576994,13.326875000000001,1.021546251272147
13.328125,1.0215620680235846,13.328125,1.0215620222008965
13.329375,1.0215777000667847,13.329375,1.0215776544072201
13.330625,1.0215931933835016,13.330625,1.0215931478873188
13.331875,1.0216085479707409,13.331875,1.0216085026381967
13.333125,1.0216237638263124,13.333125,1.0216237186576629
13.334375,1.021638840948831,13.334375,1.02163879594433
13.335625,1.0216537793377136,13.335625,1.0216537344976149
13.336875000000001,1.0216685789931825,13.336875000000001,1.021668534317738
13.338125,1.0216832399162623,13.338125,1.0216831954057235
13.339375,1.0216977621087815,13.339375,1.0216977177633977
13.340625000000001,1.0217121455733715,13.340625000000001,1.021712101393392
13.341875,1.0217263903134672,13.341875,1.0217263462991395
13.343125,1.0217404963333059,13.343125,1.0217404524848757
13.344375,1.0217544636379274,13.344375,1.0217544199556405
13.345625,1.0217682922331746,13.345625,1.0217682487172748
13.346875,1.0217819821256917,13.346875,1.021781938776422
13.348125,1.0217955333229258,13.348125,1.0217954901405277
13.349375,1.0218089458331259,13.349375,1.0218089028178394
13.350625,1.0218222196653417,13.350625,1.0218221768174067
13.351875,1.0218353548294254,13.351875,1.0218353121490802
13.353125,1.02184835133603,13.353125,1.021848308823511
